short_url,title,abstract,
https://bit.ly/3E86lEi,Colômbia vai implantar estratégia para controle do aedes aegypti,"A Colômbia será o primeiro país da América do Sul, depois do Brasil, a implantar estratégia de controle vetorial do aedes aegypti, com tecnologia desenvolvida pelo Fiocruz Amazônia. Chamado de Estações Disseminadoras, o método utiliza a fêmea do mosquito como aliada na dispersão de larvicidas. A estratégia reduz a infestação do mosquito e a disseminação do vírus pelo transmissor da dengue, zika e chikungunya em até 95%. A tecnologia de baixo custo está sendo apresentada nesta quinta e sexta-feira no 2º Simpósio de Doenças Infecciosas do Caribe, na Universidade Cooperativa da Colômbia, na cidade de Santa Marta.",,
https://bit.ly/3y6iztk,Índios peruanos bloqueiam rio Amazonas após derramamento de óleo,"O vazamento ocorreu no dia 16 de setembro e afetou várias comunidades do nordeste, em Loreto, no Peru. Grupos indígenas peruanos bloquearam um grande rio na região amazônica do país nesta quarta-feira em protesto contra um recente derramamento de óleo de cerca de 2.500 barris na maior floresta tropical do mundo, disse o governo. O vazamento ocorreu em 16 de setembro e afetou várias comunidades indígenas na região nordeste de Loreto, no Peru. Embora o Ministério do Meio Ambiente do país estimou o vazamento em 2.500 barris, a petrolífera estatal Petroperú PETROBC1.LM disse que ainda não tem uma estimativa.",,
https://bit.ly/3USizqI,Alta contaminação por arsênio é encontrada em peixes capturados no mar do Rio,"Altos índices de contaminação por arsênio foram encontrados em amostras de peixes da espécie cação capturados em mar aberto no Rio, em Niterói e em cidades da Região dos Lagos. É o que revela uma pesquisa realizada pelo Departamento de Química do Centro Técnico Científico da PUC-Rio, em parceria com a Fiocruz. O arsênio é um elemento químico empregado em venenos e inseticidas. Algumas amostras foram coletadas em regiões costeiras do mar, como na Barra da Tijuca e no Recreio dos Bandeirantes, na Zona Oeste, em Niterói, na Região Metropolitana, em Copacabana e Ipanema, na Zona Sul.",,
https://bit.ly/3dWxIXk,Brasil recebe primeiro lote de medicamento para tratamento da Covid-19,"OMinistério da Saúde recebeu o primeiro lote de medicamentos incorporados ao Sistema Único de Saúde (SUS) para tratamento da Covid-19 nessa quinta-feira (29). São 50 mil unidades do antiviral formado pelos comprimidos nirmatrelvir e ritonavir. O remédio é indicado para o tratamento da infecção de pessoas com risco de internações, complicações e mortes por causa da doença. O medicamento, produzido pela Pfizer, foi desenvolvido para ser administrado por via oral, até cinco dias do início dos sintomas, após diagnóstico confirmado com teste reagente/detectável para o coronavírus, seja pelas metodologias de testes rápidos de antígeno (TR-Ag) ou por testes de biologia molecular (RT-qPCR ou LAMP).",,
https://bit.ly/3C1vpdD,Campanha contra a pólio acaba nesta sexta e só 55% do público foi vacinado em MS,"A campanha de vacinação contra a poliomielite termina nesta sexta-feira (30) e Campo Grande imunizou apenas 21% do público alvo, que são crianças entre 1 e 4 anos de idade até o final da manhã desta quinta-feira (29), de acordo com a Sesau (Secretaria Municipal de Saúde). No Estado, o índice é de 55,7% até o momento. A imunização fica completa após a aplicação de três doses, aos 2, 4 e 6 meses de idade, de maneira injetável, e mais duas via oral, aos 2 e 4 anos. “Reforçamos que a adesão à campanha foi muito aquém do esperado, uma vez que a cobertura preconizada pelo Ministério da Saúde é de 95%”, disse a secretaria em nota.",,
https://bit.ly/3E4RwCo,Campanha termina com apenas 21% das crianças vacinadas contra poliomielite,"A Campanha Nacional de Vacinação contra poliomielite, que termina nesta sexta-feira (30), está longe de atingir a meta estabelecida de pelo menos 95% da população infantil, de 1 a 4 anos. Segundo dados da Sesau (Secretaria Municipal de Saúde), apenas 21% do público alvo foi imunizado em Campo Grande. No Estado, o índice é de 55,7%. Nesta manhã, o último dia da campanha foi de tranquilidade, pelos menos nos três postos de saúde visitados pela reportagem.“Eu sou da área da saúde e sei da importância de imunizar uma criança para prevenção de doenças”, destacou a enfermeira Valesca Helena Monteiro Nelson, de 37 anos, que havia levado a filha de seis meses para se vacinar na UBS (Unidade Básica de Saúde) 26 de Agosto, nesta manhã.",,
https://bit.ly/3SmZQlg,Padrasto é suspeito de drogar e estuprar gêmeas de 14 anos no Bairro Coophasul,"Homem de 34 anos é acusado de drogar e estuprar as duas enteadas, gêmeas de 14 anos, no Bairro Coophasul, em Campo Grande. A denúncia foi feita pela própria mãe das adolescentes na manhã desta quinta-feira (29). O caso será investigado pela Depca (Delegacia Especializada de Proteção à Criança e ao Adolescente). Conforme informações que constam no histórico policial, a equipe da Polícia Militar foi acionada nesta manhã pela mãe das meninas, uma mulher de 33 anos. Ela contou que usa drogas com o esposo e na noite passada o homem forneceu entorpecente para uma das filhas e a estuprou. Ainda, segundo a mulher, há alguns dias a outra gêmea deixou a casa por ser abusada constantemente pelo padrasto.",,
https://bit.ly/3rnyU9f,Sete cidades de MS registram maior volume de chuva do Brasil,"Sete cidades de Mato Grosso do Sul receberam o maior volume de chuva do Brasil. Os dados registrados pelo Inmet (Instituto Nacional de Meteorologia) são de ontem (28). Aquidauana, distante 141 quilômetros, com 124,2 mm (milímetros), liderou o ranking das 20 cidades com as maiores precipitações registradas. Também aparecem na lista Corumbá (103.6mm), Campo Grande (88.2mm), Sidrolândia (73.8 mm), Ponta Porã (60.2mm), Água Clara (53.6 mm), e Bataguassu (46.2mm). As chuvas devem continuar nesta quinta-feira (29) no Estado. Conforme o Climatempo, áreas de instabilidade provocam muita nebulosidade e pancadas de chuva com raios em quase todo o MS. Ainda há risco de chuva forte com temporais na Capital.",,
https://bit.ly/3rte7AV,Casos suspeitos de varíola dos macacos aumentam para 142 em MS,"Mato Grosso do Sul tem 142 exames de casos suspeitos de varíola dos macacos aguardando análise. Atualmente, o Estado tem 87 casos confirmados da doença e, do total, também 87 pessoas foram curadas. São 4 casos ativos/prováveis que ainda estão em análise. Conforme o boletim epidemiológico da SES (Secretaria Estadual de Saúde) divulgado nesta sexta-feira (30), Campo Grande concentra a maioria dos casos suspeitos e de confirmados, sendo 92 e 65 respectivamente. Dourados tem 8 confirmações.",,
https://bit.ly/3Swsqk7,Cobertura vacinal atinge níveis críticos e ameaça saúde coletiva,"Todo o conteúdo do Tribuna do Sertão está protegido pela legislação brasileira sobre direito autoral. É proibida a cópia/reprodução deste material em qualquer meio de comunicação sem a devida autorização. Se deseja compartilhar, utilize os meios fornecidos no Tribuna do Sertão.",,
https://bit.ly/3M6piJC,Campanha de vacinação contra raiva em animais domésticos começa na segunda-feira,"A partir de segunda-feira (03), o CCZ (Centro de Controle de Zoonoses) dá início a Campanha Anual de Vacinação Antirrábica. A meta é imunizar 80% da população de animais domésticos, estimada em 224.563 cães e 63.205 gatos. As doses são gratuitas e protegem os animais contra a raiva, que é fatal.",,
https://bit.ly/3yaG6ZY,ALERTA CONTRA A POLIOMIELITE,"Pais e responsáveis de crianças menores de cinco anos têm uma tarefa inadiável. Checar a carteira de vacinação dos pequenos, informar-se, consultar um pediatra em caso de dúvida e, se necessário, levá-los até sexta-feira a um dos mais de 40 mil pontos distribuídos em todo o país aptos para a imunização contra a poliomielite",,
http://glo.bo/3Cr9Bti,OMS divulga resultados positivos do enfrentamento ao sarampo no Brasi,"Num recente evento, realizado em Brasília, a OPAS (Organização Pan-Americana de Saúde) debateu a respeito de medidas para conter o sarampo, a rubéola e a síndrome da rubéola congênita no país.",,
https://bit.ly/3fA2ntR,"Mesmo com baixa procura, Campo Grande não vai prorrogar campanha da Poliomielite","A imunização das crianças entre 1 e 4 anos na campanha de vacinação contra a poliomielite teve um fraco desempenho em Campo Grande, mesmo com a prorrogação do dia 8 de setembro. A campanha acabou neste sexta-feira (30). De acordo com a Sesau (Secretaria Municipal de Saúde), apesar da deliberação do Ministério da Saúde e da prorrogação em outras capitais do Brasil, Campo Grande não vai estender a campanha. Do público alvo, que soma 57 mil pessoas, apenas 12.177 mil receberam a dose, o que representa cerca de 21,3% da meta.",,
https://bit.ly/3EdEEdg,Queimaram cinco hectares de pinus em Campo Grande: o detento tem histórico de casos semelhantes,"Na tarde de ontem, um homem de 49 anos foi detido na Estrada Nacional 14, na cidade de Campo Grande, quando foi acusado de iniciar um incêndio em uma fazenda, causando danos a cinco hectares de pinheiros e madeira serrada, que estavam sendo ser usado para construir uma casa. As investigações começaram na sequência de um incêndio provocado num lote pertencente a um homem de 52 anos, ocorrido na passada segunda-feira por volta das 18h00 naquela localidade. Nesse fato as tropas e bombeiros vieram e apagaram as chamas.",,
https://bit.ly/3yb6hzH,"Liberadas para todos, 31 mil vacinas da gripe estão paradas em postos de saúde de Campo Grande","Mesmo após ser aberta para toda a população, a vacinação contra a gripe segue abaixo do esperado em Campo Grande. Segundo a Sesau (Secretaria Municipal de Saúde) 31 mil doses ainda estão paradas nas unidades básicas de saúde da cidade. No início do ano, a Capital registrou surto da doença e contabilizou 37 mortes. Com clima propício às transmissões de doenças respiratórias, a preocupação do setor de saúde é que a circulação da Influenza aumente e isso reflita na quantidade de internações e óbitos.",,
https://bit.ly/3RsjCul,"Crime silencioso, maus-tratos contra idosos têm 10 denúncias investigadas em Campo Grande","A Defensoria Pública de Mato Grosso do Sul divulgou nesta sexta-feira (30), que tem 10 procedimentos abertos sobre casos de maus-tratos contra idosos somente em Campo Grande. As vésperas do Dia Internacional da Pessoa Idosa, comemorado neste sábado (1), a Capital registrou um caso nesta quinta-feira (29) de idosa, de 74 anos, foi resgatada acorrentada, vivendo em meio ao lixo e fezes. O Nudedh (Núcleo Institucional de Promoção e Defesa dos Direitos Humanos) chama atenção para os cuidados com idosos. “O número acende um alerta para a Defensoria, e toda a rede de proteção a essa parcela da população, considerando que os casos são subnotificados, ou seja, o número é consideravelmente maior”, destaca o coordenador do núcleo, defensor público Mateus Augusto Sutana e Silva.",,
https://bit.ly/3M3Sela,ECDC alerta para a maior epidemia de gripe das aves observada na Europa,"A época epidémica de 2021-2022 de gripe das aves é a maior de sempre na Europa, com uma extensão geográfica inédita a 37 países, incluindo Portugal, alerta nesta segunda-feira o Centro Europeu de Prevenção e Controlo de Doenças (ECDC, na sigla em inglês). Dados divulgados nesta segunda-feira pelo organismo europeu indicam que a época de gripe das aves de alta patogenicidade é a “maior observada na Europa”, com um total de 2467 surtos em aves de capoeira, 48 milhões de aves abatidas nos estabelecimentos afectados e 187 detecções em aves de cativeiro.",,
https://bit.ly/3V0bdkI,Apenas 75% das crianças da região de Rio Preto têm anticorpos contra o sarampo,"Apenas 75% das crianças com até 15 anos da região de Rio Preto possuem anticorpos contra o sarampo. É o que revela um estudo publicado em setembro na revista científica Vaccines. O percentual está abaixo do recomendado para prevenir surtos da doenças, que precisa estar em torno de 94%. ""Este é mais um grito de alerta de que as crianças brasileiras não estão atingindo a imunidade de rebanho, ficando suscetíveis à infecção. E estamos vendo isso na prática: o sarampo, que já havia sido erradicado, retornou ao país"", disse o pesquisador e diretor adjunto de pós-graduação da Faculdade de Medicina de Rio Preto (Famerp), Mauricio Lacerda Nogueira.",,
https://wb.md/3CCJmjt,Brasil registra dois casos de doença meningocócica invasiva de sorotipo X,"a cidade de São Paulo, Brasil, duas crianças, um menino de 7 meses e um menino de 6 anos, foram hospitalizados com doença meningocócica invasiva (DMI) causada pela rara bactéria Neisseria meningitidis sorotipo X (MenX ). Os casos não relacionados ocorreram em novembro de 2021 e janeiro de 2022 e foram descritos em uma carta de pesquisa publicada em Emerging Infectious Diseases , a revista dos Centros de Controle e Prevenção de Doenças (CDC) dos EUA, em setembro. Atualmente, não há vacina licenciada contra o sorotipo X.",,
https://bit.ly/3SITmxo,Rio de Janeiro registra mais uma morte por Monkeypox,"As autoridades estaduais de saúde do Rio de Janeiro confirmaram na segunda-feira a segunda morte local de um paciente com varicela. Tratava-se de um homem de 31 anos que estava internado há mais de um mês. A Secretaria de Saúde do Rio de Janeiro (SES-RJ) confirmou que o morador de Mesquita estava internado desde 31 de agosto no Instituto Nacional de Infectologia da Fundação Oswaldo Cruz (Fiocruz) em 31 de agosto, de onde havia sido transferido para o Instituto Estadual de Infectologia São Sebastião, onde veio a falecer.",,
https://bit.ly/3CEVC3b,Vazamento de amônia intoxica ao menos 10 pessoas na Grande BH; local é evacuado,"O vazamento de amônia, substância tóxica, provocou a intoxicação de 10 funcionários da empresa de alimentos Ave Nova, localizada na avenida Nova York, no bairro Capelinha, em Betim, Região Metropolitana de Belo Horizonte, nesta terça-feira (4). Outras cinco pessoas foram atendidas no local e liberadas. Segundo o Corpo de Bombeiros, o vazamento da substância aconteceu por volta de 13h, no setor de máquinas, onde ficam tubulações de resfriamento. De acordo com os militares, as vítimas atendidas apresentaram sintomas como irritação das vias aéreas e pele, além de náuseas.",,
https://bit.ly/3Md7ZGx,Varíola dos macacos: Minas passa de 500 casos,"O número de contaminados pela varíola dos macacos chegou a 502 em Minas Gerais nessa segunda-feira (3/10). O registro já é 5% maior do que o balanço divulgado pela Secretaria de Estado de Saúde de Minas Gerais (SES-MG) na semana passada. inda existem 354 casos suspeitos no estado e outros 1.435 foram descartados. Os dados apontam uma desaceleração da doença em Minas Gerais, com dois novos casos desde sexta-feira (30/9).",,
https://bit.ly/3e7ShjJ,Gripe aviária: Europa vive maior crise de sua história,"A Europa vive, hoje, a pior crise de gripe aviária da história; quem constata isso é a Autoridade Europeia para a Segurança Alimentar (EFSA, na sigla em inglês). Nesta segunda-feira (03/10), a agência anunciou que a epidemia é tão grande que preocupa a próxima temporada no continente, isso, porque é no outono e no inverno que há maior proliferação do vírus. O hemisfério norte passa agora pelo outono e, segundo a EFSA, só nos países da região, cerca de 50 milhões de aves foram abatidas por causa dos surtos da doença. Foram 37 países atingidos, o maior alcance geográfico já registrado. Ao todo, foram 2.467 surtos.",,
https://bit.ly/3V73hOR,Ciclone pode trazer chuva e temperatura baixa em MS,"Os próximos três dias serão de chuvas volumosas e intensas em Mato Grosso do Sul, devido a um ciclone que deve se formar na região sul do Estado. Em seguida, haverá queda na temperatura, com previsão de 18°C. Do dia (5) ao (7), podem ocorrer acumulados superiores a 150 mm. Conforme o Inmet (Instituto Nacional de Meteorologia), a previsão é válida para todo o centro-sul, que integra Porto Murtinho, Caracol, Bela Vista, Antônio João, Ponta Porã, Laguna Carapã, Caarapó, Fátima do Sul, Glória de Dourados, Novo Horizonte do Sul, Batayporã, Deadópolis, Ivinhema e também Campo Grande.",,
https://bit.ly/3SIUmRZ,Campo Grande inicia estudo para teste contra chikungunya,"Campo Grande inicia, hoje (04), a primeira etapa para aplicar a vacina teste contra a chikungunya, em voluntários com idade entre 12 e 17 anos. Já são sete pessoas inscritas. A informação foi repassada ao Campo Grande News pelo infectologista e pesquisador da Fiocruz, Julio Croda. O estudo é denominado como Chikv. “É uma novidade. Nós estamos iniciando o estudo da vacina chikungunya em Campo Grande. O Instituto Butantan trouxe para ser testado no Brasil. Hoje, vamos começar a atender o primeiro voluntário dessa pesquisa. Vamos fazer uma entrevista, coleta exames, e se estiver tudo bem, vamos chamar esse voluntário outro dia para tomar a vacina ”, explica.",,
https://bit.ly/3CftYs4,"Tempestade, chuva volumosa e ventania: Inmet coloca MS sob alerta","O Inmet (Instituto Nacional de Meteorologia) publicou na manhã desta quarta-feira (5) alerta de tempestade. O aviso, de cor laranja que significa perigo, vai até às 10h de amanhã e vale para todos os municípios de Mato Grosso do Sul. Segundo o instituto, há previsão de chuva entre 30 a 100 mm (milímetros) por dia com ventos intensos (de 60 a 100 km/h) e queda de granizo. Pode ocorrer ainda corte de energia elétrica, estragos em plantações, queda de árvores e de alagamentos.",,
https://bit.ly/3Mh0e2B,Sidrolândia registra primeiro caso de H1N1 do ano e de varíola dos macacos,"Sidrolândia, a 65 km de Campo Grande, confirmou hoje (6) que o município registrou o primeiro caso confirmado de Influenza A - H1N1 no ano de 2022, e a primeira pessoa diagnosticada com a Monkeypox.",,
https://bit.ly/3VctjjL,"Com suspeita no Pará, secretário apela por vacinação contra paralisia infantil","Após a suspeita de paralisia infantil no Pará, o secretário estadual de Saúde, Flávio Britto, apelou para a conscientização dos pais para a vacina contra a poliomielite. Há 33 anos, o Brasil não tem registro da doença. “É absurdamente baixo, chega a ser uma irresponsabilidade, porque tem oferta da vacina. O que a gente pode dizer, senão um apelo à população? Vacine. É muito preocupante. Não adianta uma atitude isolada, é uma atitude em conjunto”, ressalta.",,
https://bit.ly/3CIjmTV,MS: criança com suspeita de varíola dos macacos é afastada de escola,"Uma criança que não teve a idade revelada foi afastada da Escola Municipal de Educação Infantil onde estuda por suspeita de contaminação pela varíola dos macacos. O caso é de Campo Grande (MS), mas a idade nem o bairro foram divulgados pela saúde municipal. Segundo a Secretaria Municipal de Saúde Pública, não houve confirmação, até o momento, de caso de Monkeypox na criança. O quadro é tratado como suspeito e aguarda o recebimento do resultado do exame coletado.",,
https://bit.ly/3rFLEbj,Mato Grosso do Sul: Psicólogo é suspeito de usar hipnose para abusar sexualmente de mulheres,"Um psicólogo de 63 anos, é suspeito de hipnotizar 13 mulheres para abusar sexualmente delas em Fátima do Sul, a 212 km de Campo Grande. A primeira denúncia foi feita por uma adolescente de 15 anos. Depois da repercussão do caso, outras 12 mulheres procuraram a delegacia relatando terem sofrido a mesma violência durante sessões de terapia. O profissional não teve o seu nome divulgado.",,
https://bit.ly/3VaAdG9,Defesa Civil Nacional alerta sobre tempestades no Centro-Sul do país,"Uma forte tempestade atinge nesta quinta-feira (5) a Região Sul, com fortes rajadas de vento entre o litoral do Rio Grande do Sul e de Santa Catarina. A “forte tempestade” que tem atingido também parte de Mato Grosso do Sul, oeste de São Paulo e sul de Goiás e Mato Grosso, conforme informou o Instituto Nacional de Meteorologia (Inmet). Diante da situação, a Defesa Civil Nacional divulgou uma nota, na qual orienta os moradores a se inscreverem nos serviços de alerta, enviando SMS com o CEP do local onde moram para o número 40199. “Em caso de desastre, a população receberá um aviso”, informou.",,
https://bit.ly/3rEe5X1,Covid-19: Brasil registra 97 mortes e 7.900 casos em 24 horas,"Secretarias estaduais e municipais de saúde registraram 7.904 novos casos de covid-19 em 24 horas em todo o país. De acordo com os órgãos, foram confirmados 97 óbitos por complicações associadas à doença no mesmo período. Os dados constam da atualização do Ministério da Saúde divulgada nesta sexta-feira (7), com exceção das informações de Mato Grosso do Sul, que não foram atualizadas pelo governo estadual, segundo a própria pasta federal, que sistematiza os registros.",,
https://bit.ly/3ysRdO5,"Mortes por câncer de fígado devem aumentar 55% até 2040, diz OMS","As mortes por câncer de fígado devem aumentar em cerca de 55% até 2040, se nada for feito para combater a doença evitável. A revelação é de um novo estudo, publicado em Lyon, França, pela Agência Internacional da Pesquisa do Câncer, Iarc. A instituição faz parte da Organização Mundial da Saúde, OMS. No ritmo atual, estima-se que 1,4 milhão de pessoas sejam diagnosticadas e 1,3 milhão morram devido ao câncer de fígado até 2040. A análise prevê que por ano haja um aumento de 500 mil casos ou óbitos. O estudo foi liderado pela epidemiologista Harriet Rumgay. Ela declarou que essa realidade será enfrentada a menos que haja uma redução substancial nas taxas de câncer de fígado através da prevenção primária.",,
https://bit.ly/3efp1HB,"Falta de saneamento causa internação de mais de 270 mil pessoas por ano, no Brasil","A região Sul do Brasil, um dos principais destinos turísticos do país, possui apenas 47% de coleta e tratamento de esgoto. Os dados foram divulgados pelo Instituto Trata Brasil no novo estudo “Saneamento e Doenças de veiculação hídrica”, realizado com base no ano de 2019 (antes da pandemia). Além disso, neste mesmo ano o Brasil teve mais de 273 mil internações hospitalares decorrentes de doenças de veiculação hídrica, como diarreia, cólera, leptospirose, disenteria e hepatite, por exemplo. Somente na região Sul, essas internações resultaram num custo de mais de R$11 milhões. Outro dado preocupante foi levantado durante o estudo: em 2019 a falta de acesso à água tratada e ao esgotamento sanitário resultaram em 2.734 óbitos, uma média de 7,4 mortes por dia.",,
https://bit.ly/3CbsOha,Ministério descarta caso de pólio no Pará e atribui paralisia de criança a erro em esquema vacinal,"O Ministério da Saúde informou, nesta sexta-feira (7), que o Brasil continua sem nenhum caso de poliomielite desde 1989, após ter descartado uma suspeita da doença em uma criança de 3 anos no Pará. O paciente teve paralisia flácida aguda, e um exame de fezes detectou o vírus da pólio. No entanto, uma investigação de autoridades sanitárias descobriu que a criança havia tomado uma vacina de vírus atenuado (oral) antes ter recebido a vacina de vírus inativado (injeção).",,
https://bit.ly/3Vghfhe,MT registra aumento de 32% em casos de dengue e infectologista alerta para risco maior às crianças,"Mato Grosso registrou 30.051 casos de dengue no primeiro semestre de 2022. Os números são alarmantes quando comparados aos 12 meses de 2021, período em que foram registrados 22.780. Já são 7.271 casos a mais que no ano passado, o que representa um aumento de quase 32% de aumento apenas em 6 meses. Diante deste crescimento e com a chegada do período chuvoso, que favorece a proliferação do mosquito Aedes Aegypti, o infectologista Luciano Correa Ribeiro faz um alerta em especial com relação às crianças devido ao risco de uma nova epidemia.",,
https://bit.ly/3yp6wri,Brasil confirmó caso de poliomielitis y hay otro que aún está en estudio,"Las autoridades sanitarias de Brasil confirmaron el primer caso de poliomielitis luego de 33 años, pues el último registro en ese país data de 1989. Se trata de un niño de tres años del Estado de Pará, al norte del país vecino.",,
https://bit.ly/3CmufJO,Brasil investiga 1º caso suspeito de Poliomielite após erradicação da doença,"A Sespa (Secretaria de Estado de Saúde Pública do Pará) notificou ao Ministério da Saúde nesta semana, que investiga uma suspeita de Poliomielite, conhecida como Paralisia Infantil, em um menino de três anos de idade, no município de Santo Antônio do Tauá, região nordeste do Estado.",,
https://bit.ly/3CKLlCq,Cobertura vacinal contra poliomielite na Capital é a menor do Estado,"Segundo dados da SES (Secretaria Estadual de Saúde) encaminhados ao Campo Grande News, a cobertura vacinal contra poliomielite em Campo Grande é a menor entre todos os municípios de Mato Grosso do Sul. Na Capital, cerca de 25,71% da população-alvo recebeu o imunizante que prevê proteção contra a paralisia infantil",,
https://bit.ly/3ekbpLa,Novo México relata aumento de casos de sífilis em recém-nascidos,"O Departamento de Saúde do Novo México (DOH) renovou uma Ordem de Saúde Pública (PHO) de 2021 para proteger os recém-nascidos da sífilis em 30 de setembro de 2022. O PHO exige que todos os profissionais de saúde que atendem mulheres grávidas sigam as melhores práticas testando todas as mulheres grávidas para sífilis múltipla vezes. Os Centros de Controle e Prevenção de Doenças (CDC) relatam um aumento nacional de casos. Em 2020, houve 2.148 casos de sífilis congênita, incluindo 149 natimortos relacionados à sífilis congênita e óbitos infantis. A taxa nacional de sífilis congênita de 57,3 casos por 100.000 nascidos vivos em 2020 representa um aumento de 254% em comparação com 2016.",,
https://bit.ly/3T49hWG,Estado registra 954 novos casos e duas mortes confirmadas por Covid-19,"Os casos de Covid-19 tiveram um aumento em Mato Grosso do Sul, nos últimos sete dias. O Estado contabilizou 954 novos casos e duas mortes pelo novo coronavírus. Na semana anterior, a média de casos era menor (550) porém houve mais mortes registradas (nove). Os dados são do boletim epidemiológico da SES (Secretaria de Estado de Saúde) divulgados nesta terça-feira (04). Os dois novos óbitos não aconteceram nesse período, mas foram notificados somente agora. As vítimas são de Coronel Sapucaia (56 anos)) e Chapadão do Sul (87 anos) e as mortes foram em 22 de setembro e 2 de julho. Em ambos os casos os pacientes tinha algum tipo de comorbidade. Com isso, o Estado já contabiliza 581.344 contaminações e 10.837 pessoas mortas em decorrência da doença.",,
https://bit.ly/3RI5dKM,MS chega a 113 casos confirmados de varíola dos macacos; ainda há 63 suspeitas,"Mato Grosso do Sul chegou a 113 casos confirmados de varíola dos macacos, a Monkeypox. Ainda há 63 exames aguardando análise. Atualmente, dos casos confirmados da doença, 103 pessoas foram curadas. Sendo 10 ativos e 4 que ainda estão aguardando confirmação. Conforme o boletim epidemiológico da SES (Secretaria Estadual de Saúde) divulgado nesta terça-feira (4), Campo Grande concentra a maioria dos casos suspeitos e de confirmados, sendo 44 e 85 respectivamente. Dourados tem 11 confirmações.",,
https://bit.ly/3eqjQVy,Autorizada ampliação dos prazos de validade da vacina Comirnaty (Pfizer/Wyeth),"A Diretoria Colegiada da Anvisa aprovou, por unanimidade, nesta segunda-feira (10/10) a autorização para aplicação do prazo de validade de 15 meses aos lotes da vacina contra a Covid-19 Comirnaty (Pfizer/Wyeth), na apresentação adulto (tampa roxa), já importados e distribuídos pelo Ministério da Saúde, independente do prazo de validade impresso na embalagem da vacina (9 ou 12 meses). Ou seja, três meses adicionais para as vacinas rotuladas com validade inicial de 12 meses e seis meses adicionais para aquelas que traziam validade de nove meses",,
https://bit.ly/3ExsmMZ,Minas Gerais confirma segunda morte por varíola do macaco,"Minas Gerais registrou, neste domingo (9/10), a segunda morte no estado em decorrência de monkeypox - doença popularmente conhecida por varíola do macaco. O caso ocorreu na cidade de Pouso Alegre e vitimou um homem de 21 anos que tinha comorbidades, segundo informações da prefeitura da cidade localizada no sul mineiro.",,
https://bit.ly/3ytIefO,Mortes de pessoas atropeladas quase dobraram em 10 meses,"Número de mortes de pedestres envolvidos em acidentes de trânsito em Campo Grande praticamente dobrou neste ano, em comparação com 2021. Conforme dados do BPTran (Batalhão de Polícia de Trânsito), foram 13 vítimas até início de outubro de 2022, contra sete que ocorreram em todo ano passado.",,
https://bit.ly/3RQPTvw,Varíola dos macacos: Rio de Janeiro registra terceira morte pela doença,"A Secretaria de Estado de Saúde (SES) do Rio de Janeiro registrou, nessa segunda-feira (10), a terceira morte causada por monkeypox, doença conhecida como varíola dos macacos. O paciente é um homem de 31 anos, morador de São João de Meriti, que estava internado desde o dia 16 de setembro. Histórico de comorbidades e baixa imunidade da vítima agravaram o quadro de saúde.",,
https://bit.ly/3ywTecd,"Com 4 mortes registradas em 2022, Saúde de SC intensifica ações de controle da hantavirose","A doença, transmitida pelos roedores silvestres, foi confirmada em 8 pacientes do Estado em 2022, nos municípios de Agronômica, Águas Frias, Caçador, Lontras, Mafra, Palhoça, Painel e Urubici. Destes, 4 pessoas morreram (Agronômica, Caçador, Lontras e Urubici).",,
http://glo.bo/3T171jk,Estado de SP registra primeira morte por varíola dos macacos,"A Secretaria Estadual de Saúde de São Paulo confirmou, na manhã desta quarta-feira (12), a primeira morte no estado em decorrência da varíola dos macacos no estado. Esta é a sexta morte pela doença no país. Segundo a pasta, o paciente tinha 26 anos, era da capital paulista e estava internado no Instituto de Infectologia Emílio Ribas desde o dia 1º de agosto. Ele possuía diversas comorbidades e passava por tratamento com antirretrovirais para uso emergencial em pacientes graves.",,
https://bit.ly/3SUWA0K,"Por queimadas, Xingu tem ar 53 vezes pior do que recomendado pela OMS","A aldeia Afukuri, no Território Indígena do Xingu, sudoeste da Amazônia, registrou uma qualidade do ar 53 vezes pior do que o indicado como aceitável pela OMS (Organização Mundial da Saúde) na segunda quinzena de setembro deste ano. O povo Kuikuro ficou exposto 17 horas por dia à concentração de 795 microgramas de material particulado de fumaça de queimadas e poluentes, por cada metro cúbico de ar. A recomendação internacional estabelece esse limite até 15 μg/m³ para não prejudicar a saúde.",,
https://bit.ly/3S0srvA,Casos de dengue na Capital reduzem quase 43% com utilização de método internacional,"Os 32 milhões de mosquitos com a bactéria Wolbachia soltos em Campo Grande têm impactado significativamente na redução dos casos de dengue. Prova disso é que, no dia 2 de dezembro de 2020, os casos da doença somavam 12.736, ao passo que, em 5 de outubro deste ano, caíram para 7.268, ou seja, queda de 42,9%. Em relação às mortes, se comparados os dois anos, o número continuou o mesmo na Capital, sete. Em contrapartida, o número de casos da chikungunya teve alta, saindo de 13 para 31 confirmações.",,
http://glo.bo/3yCvdk1,Duas pessoas morrem por doença causada por infecção no cérebro na Bahia; outras três estão infectadas,"Duas pessoas morreram com a doença de Creutzfeldt-Jakob, causada pela infecção Encefalopatia Espongiforme Transmissível Humana na Bahia, este ano. Outras três pessoas estão infectadas, sendo que duas delas estão hospitalizadas. Os casos não têm relação com o consumo de carne contaminada pela Encefalite Espongiforme Bovina – popularmente conhecida como ""vaca louca"". As informações foram divulgadas nesta segunda-feira (10), pela Secretaria da Saúde da Bahia (Sesab) e pelo Ministério da Agricultura, Pecuária e Abastecimento (Mapa).",,
